Refactoring Type	Source Entity	Target Class	Source/Target accessed members	Rate it!
Move Method	com.badlogic.gdx.graphics.Camera::project(com.badlogic.gdx.math.Vector3, float, float, float, float):com.badlogic.gdx.math.Vector3	com.badlogic.gdx.math.Vector3	1/4	
Move Method	com.badlogic.gdx.graphics.g2d.PixmapPacker.GuillotineStrategy::insert(com.badlogic.gdx.graphics.g2d.PixmapPacker.GuillotineStrategy.Node, com.badlogic.gdx.math.Rectangle):com.badlogic.gdx.graphics.g2d.PixmapPacker.GuillotineStrategy.Node	com.badlogic.gdx.math.Rectangle	1/4	
Move Method	com.badlogic.gdx.graphics.g3d.environment.AmbientCubemap::add(com.badlogic.gdx.graphics.Color, com.badlogic.gdx.math.Vector3, com.badlogic.gdx.math.Vector3, float):com.badlogic.gdx.graphics.g3d.environment.AmbientCubemap	com.badlogic.gdx.math.Vector3	1/4	
Move Method	com.badlogic.gdx.math.Quaternion::setFromCross(com.badlogic.gdx.math.Vector3, com.badlogic.gdx.math.Vector3):com.badlogic.gdx.math.Quaternion	com.badlogic.gdx.math.Vector3	1/4	
Move Method	com.badlogic.gdx.scenes.scene2d.Stage::isInsideViewport(int, int):boolean	com.badlogic.gdx.utils.viewport.Viewport	1/4	
Move Method	com.badlogic.gdx.utils.DelayedRemovalArray::remove(int):void	com.badlogic.gdx.utils.IntArray	1/4	
Move Method	com.badlogic.gdx.utils.TextFormatter::replaceEscapeChars(java.lang.String):java.lang.String	com.badlogic.gdx.utils.StringBuilder	1/4	
Move Method	com.badlogic.gdx.utils.TextFormatter::simpleFormat(java.lang.String, java.lang.Object[]):java.lang.String	com.badlogic.gdx.utils.StringBuilder	1/4	
Move Method	com.badlogic.gdx.graphics.g2d.BitmapFont::load(com.badlogic.gdx.graphics.g2d.BitmapFont.BitmapFontData):void	com.badlogic.gdx.graphics.g2d.BitmapFont.BitmapFontData	1/3	
Move Method	com.badlogic.gdx.graphics.g2d.BitmapFont::draw(com.badlogic.gdx.graphics.g2d.Batch, java.lang.CharSequence, float, float):com.badlogic.gdx.graphics.g2d.GlyphLayout	com.badlogic.gdx.graphics.g2d.BitmapFontCache	1/3	
Move Method	com.badlogic.gdx.graphics.g2d.BitmapFont::draw(com.badlogic.gdx.graphics.g2d.Batch, java.lang.CharSequence, float, float, float, int, boolean):com.badlogic.gdx.graphics.g2d.GlyphLayout	com.badlogic.gdx.graphics.g2d.BitmapFontCache	1/3	
Move Method	com.badlogic.gdx.graphics.g2d.BitmapFont::draw(com.badlogic.gdx.graphics.g2d.Batch, java.lang.CharSequence, float, float, int, int, float, int, boolean):com.badlogic.gdx.graphics.g2d.GlyphLayout	com.badlogic.gdx.graphics.g2d.BitmapFontCache	1/3	
Move Method	com.badlogic.gdx.graphics.g2d.BitmapFont::draw(com.badlogic.gdx.graphics.g2d.Batch, java.lang.CharSequence, float, float, int, int, float, int, boolean, java.lang.String):com.badlogic.gdx.graphics.g2d.GlyphLayout	com.badlogic.gdx.graphics.g2d.BitmapFontCache	1/3	
Move Method	com.badlogic.gdx.graphics.g2d.BitmapFont::draw(com.badlogic.gdx.graphics.g2d.Batch, com.badlogic.gdx.graphics.g2d.GlyphLayout, float, float):void	com.badlogic.gdx.graphics.g2d.BitmapFontCache	1/3	
Move Method	com.badlogic.gdx.graphics.g2d.RepeatablePolygonSprite::offset(float[]):float[]	com.badlogic.gdx.math.Vector2	1/3	
Move Method	com.badlogic.gdx.graphics.g3d.particles.ParallelArray::allocateChannel(com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ChannelDescriptor):T	com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ChannelDescriptor	1/3	
Move Method	com.badlogic.gdx.graphics.g3d.particles.ParticleEffect::scale(com.badlogic.gdx.math.Vector3):void	com.badlogic.gdx.math.Vector3	1/3	
Move Method	com.badlogic.gdx.math.DelaunayTriangulator::trim(com.badlogic.gdx.utils.ShortArray, float[], float[], int, int):void	com.badlogic.gdx.utils.ShortArray	1/3	
Move Method	com.badlogic.gdx.math.Frustum::sphereInFrustum(com.badlogic.gdx.math.Vector3, float):boolean	com.badlogic.gdx.math.Vector3	1/3	
Move Method	com.badlogic.gdx.math.Frustum::sphereInFrustumWithoutNearFar(com.badlogic.gdx.math.Vector3, float):boolean	com.badlogic.gdx.math.Vector3	1/3	
Move Method	com.badlogic.gdx.graphics.g3d.decals.Decal::setBlending(int, int):void	com.badlogic.gdx.graphics.g3d.decals.DecalMaterial	1/2	
Move Method	com.badlogic.gdx.graphics.glutils.GLFrameBuffer::setFrameBufferViewport():void	com.badlogic.gdx.graphics.GLTexture	1/2	
Move Method	com.badlogic.gdx.scenes.scene2d.Group::applyTransform(com.badlogic.gdx.graphics.glutils.ShapeRenderer, com.badlogic.gdx.math.Matrix4):void	com.badlogic.gdx.graphics.glutils.ShapeRenderer	1/2	
Move Method	com.badlogic.gdx.scenes.scene2d.Group::localToDescendantCoordinates(com.badlogic.gdx.scenes.scene2d.Actor, com.badlogic.gdx.math.Vector2):com.badlogic.gdx.math.Vector2	com.badlogic.gdx.scenes.scene2d.Actor	1/2	
Move Method	com.badlogic.gdx.scenes.scene2d.Stage::stageToScreenCoordinates(com.badlogic.gdx.math.Vector2):com.badlogic.gdx.math.Vector2	com.badlogic.gdx.utils.viewport.Viewport	1/2	
Move Method	com.badlogic.gdx.scenes.scene2d.actions.ParallelAction::addAction(com.badlogic.gdx.scenes.scene2d.Action):void	com.badlogic.gdx.scenes.scene2d.Action	1/2	
Move Method	com.badlogic.gdx.scenes.scene2d.ui.Label::textEquals(java.lang.CharSequence):boolean	com.badlogic.gdx.utils.StringBuilder	1/2	
Move Method	com.badlogic.gdx.scenes.scene2d.ui.TextArea::calculateCurrentLineIndex(int):int	com.badlogic.gdx.utils.IntArray	1/2	
Move Method	com.badlogic.gdx.scenes.scene2d.ui.Tree::restoreExpandedObjects(com.badlogic.gdx.utils.Array):void	com.badlogic.gdx.utils.Array	1/2	
Move Method	com.badlogic.gdx.utils.Json::writeArrayStart(java.lang.String):void	com.badlogic.gdx.utils.JsonWriter	1/2	
Move Method	com.badlogic.gdx.utils.Json::readField(java.lang.Object, com.badlogic.gdx.utils.reflect.Field, java.lang.String, java.lang.Class, com.badlogic.gdx.utils.JsonValue):void	com.badlogic.gdx.utils.reflect.Field	1/2	
Move Method	com.badlogic.gdx.utils.PerformanceCounters::toString(com.badlogic.gdx.utils.StringBuilder):com.badlogic.gdx.utils.StringBuilder	com.badlogic.gdx.utils.StringBuilder	1/2	
Move Method	com.badlogic.gdx.utils.XmlReader::text(java.lang.String):void	com.badlogic.gdx.utils.XmlReader.Element	1/2	
Move Method	com.badlogic.gdx.graphics.g2d.PolygonSprite::getBoundingRectangle():com.badlogic.gdx.math.Rectangle	com.badlogic.gdx.math.Rectangle	2/4	
Move Method	com.badlogic.gdx.graphics.g3d.shaders.BaseShader::getAttributeLocations(com.badlogic.gdx.graphics.VertexAttributes):int[]	com.badlogic.gdx.utils.IntArray	2/4	
Move Method	com.badlogic.gdx.math.collision.BoundingBox::ext(com.badlogic.gdx.math.collision.BoundingBox, com.badlogic.gdx.math.Matrix4):com.badlogic.gdx.math.collision.BoundingBox	com.badlogic.gdx.math.Vector3	2/4	
Move Method	com.badlogic.gdx.utils.viewport.Viewport::toScreenCoordinates(com.badlogic.gdx.math.Vector2, com.badlogic.gdx.math.Matrix4):com.badlogic.gdx.math.Vector2	com.badlogic.gdx.math.Vector3	2/4	
Move Method	com.badlogic.gdx.math.collision.BoundingBox::isValid():boolean	com.badlogic.gdx.math.Vector3	2/3	
Move Method	com.badlogic.gdx.math.collision.BoundingBox::contains(com.badlogic.gdx.math.Vector3):boolean	com.badlogic.gdx.math.Vector3	2/3	
Move Method	com.badlogic.gdx.scenes.scene2d.Stage::hit(float, float, boolean):com.badlogic.gdx.scenes.scene2d.Actor	com.badlogic.gdx.math.Vector2	2/3	
