com_google_debugging_sourcemap_SourceMapGeneratorV3.java/[CN]/SourceMapGeneratorV3/[FE]/lastMapping	com_google_debugging_sourcemap_SourceMapGeneratorV3.java/[CN]/
com_google_javascript_refactoring_RefactoringDriver.java/[CN]/Builder/[FE]/externs	com_google_javascript_refactoring_RefactoringDriver.java/[CN]/
com_google_javascript_refactoring_RefactoringDriver.java/[CN]/Builder/[FE]/compilerOptions	com_google_javascript_jscomp_CompilerOptions.java/[CN]/
com_google_javascript_refactoring_Match.java/[CN]/Match/[FE]/node	com_google_javascript_rhino_Node.java/[CN]/
com_google_javascript_refactoring_Match.java/[CN]/Match/[FE]/metadata	com_google_javascript_refactoring_NodeMetadata.java/[CN]/
com_google_javascript_refactoring_RefasterJsScanner.java/[CN]/RefasterJsScanner/[FE]/matchedTemplate	com_google_javascript_refactoring_RefasterJsScanner.java/[CN]/
com_google_javascript_refactoring_RefasterJsScanner.java/[CN]/RefasterJsTemplate/[FE]/matcher	com_google_javascript_refactoring_JsSourceMatcher.java/[CN]/
com_google_javascript_refactoring_RefasterJsScanner.java/[CN]/RefasterJsTemplate/[FE]/beforeTemplate	com_google_javascript_rhino_Node.java/[CN]/
com_google_javascript_refactoring_RefasterJsScanner.java/[CN]/RefasterJsTemplate/[FE]/afterTemplate	com_google_javascript_rhino_Node.java/[CN]/
com_google_javascript_refactoring_NodeMetadata.java/[CN]/NodeMetadata/[FE]/compiler	com_google_javascript_jscomp_AbstractCompiler.java/[CN]/
com_google_javascript_refactoring_FixingErrorManager.java/[CN]/FixingErrorManager/[FE]/compiler	com_google_javascript_jscomp_AbstractCompiler.java/[CN]/
com_google_javascript_refactoring_JsFlumeCallback.java/[CN]/JsFlumeCallback/[FE]/scanner	com_google_javascript_refactoring_Scanner.java/[CN]/
com_google_javascript_refactoring_JsSourceMatcher.java/[CN]/JsSourceMatcher/[FE]/matcher	com_google_javascript_jscomp_TemplateAstMatcher.java/[CN]/
com_google_javascript_refactoring_SuggestedFix.java/[CN]/SuggestedFix/[FE]/matchedNodeInfo	com_google_javascript_refactoring_SuggestedFix.java/[CN]/
com_google_javascript_refactoring_SuggestedFix.java/[CN]/Builder/[FE]/matchedNodeInfo	com_google_javascript_refactoring_SuggestedFix.java/[CN]/
com_google_javascript_refactoring_SuggestedFix.java/[CN]/Builder/[FE]/replacements	com_google_javascript_refactoring_SuggestedFix.java/[CN]/
com_google_javascript_jscomp_ObjectPropertyStringPostprocess.java/[CN]/ObjectPropertyStringPostprocess/[FE]/compiler	com_google_javascript_jscomp_AbstractCompiler.java/[CN]/
com_google_javascript_jscomp_parsing_TypeTransformationParser.java/[CN]/TypeTransformationParser/[FE]/typeTransformationAst	com_google_javascript_rhino_Node.java/[CN]/
com_google_javascript_jscomp_parsing_ParserRunner.java/[CN]/ParseResult/[FE]/ast	com_google_javascript_rhino_Node.java/[CN]/
com_google_javascript_jscomp_parsing_ParserRunner.java/[CN]/ParseResult/[FE]/features	com_google_javascript_jscomp_parsing_parser_FeatureSet.java/[CN]/
com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/IRFactory/[FE]/config	com_google_javascript_jscomp_parsing_Config.java/[CN]/
com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/IRFactory/[FE]/transformDispatcher	com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/
com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/IRFactory/[FE]/fileLevelJsDocBuilder	com_google_javascript_rhino_JSDocInfoBuilder.java/[CN]/
com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/IRFactory/[FE]/fileOverviewInfo	com_google_javascript_rhino_JSDocInfo.java/[CN]/
com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/IRFactory/[FE]/templateNode	com_google_javascript_rhino_Node.java/[CN]/
com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/IRFactory/[FE]/currentComment	com_google_javascript_jscomp_parsing_parser_trees_Comment.java/[CN]/
com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/IRFactory/[FE]/features	com_google_javascript_jscomp_parsing_parser_FeatureSet.java/[CN]/
com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/IRFactory/[FE]/resultNode	com_google_javascript_rhino_Node.java/[CN]/
com_google_javascript_jscomp_parsing_IRFactory.java/[CN]/IRFactory/[FE]/NULL_CONFIG	com_google_javascript_jscomp_parsing_Config.java/[CN]/
com_google_javascript_jscomp_parsing_Config.java/[CN]/LanguageMode/[FE]/featureSet	com_google_javascript_jscomp_parsing_parser_FeatureSet.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_InterfaceDeclarationTree.java/[CN]/InterfaceDeclarationTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_InterfaceDeclarationTree.java/[CN]/InterfaceDeclarationTree/[FE]/generics	com_google_javascript_jscomp_parsing_parser_trees_GenericTypeListTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComprehensionTree.java/[CN]/ComprehensionTree/[FE]/tailExpression	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/ParseTree/[FE]/location	com_google_javascript_jscomp_parsing_parser_util_SourceRange.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_NamespaceDeclarationTree.java/[CN]/NamespaceDeclarationTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_trees_NamespaceNameTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ImportSpecifierTree.java/[CN]/ImportSpecifierTree/[FE]/importedName	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ImportSpecifierTree.java/[CN]/ImportSpecifierTree/[FE]/destinationName	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_CallExpressionTree.java/[CN]/CallExpressionTree/[FE]/operand	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_CallExpressionTree.java/[CN]/CallExpressionTree/[FE]/arguments	com_google_javascript_jscomp_parsing_parser_trees_ArgumentListTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_EnumDeclarationTree.java/[CN]/EnumDeclarationTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_TemplateSubstitutionTree.java/[CN]/TemplateSubstitutionTree/[FE]/expression	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ContinueStatementTree.java/[CN]/ContinueStatementTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_UpdateExpressionTree.java/[CN]/UpdateExpressionTree/[FE]/operator	com_google_javascript_jscomp_parsing_parser_Token.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_UpdateExpressionTree.java/[CN]/UpdateExpressionTree/[FE]/operand	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_Comment.java/[CN]/Comment/[FE]/location	com_google_javascript_jscomp_parsing_parser_util_SourceRange.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_SetAccessorTree.java/[CN]/SetAccessorTree/[FE]/propertyName	com_google_javascript_jscomp_parsing_parser_Token.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_SetAccessorTree.java/[CN]/SetAccessorTree/[FE]/parameter	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_SetAccessorTree.java/[CN]/SetAccessorTree/[FE]/type	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_SetAccessorTree.java/[CN]/SetAccessorTree/[FE]/body	com_google_javascript_jscomp_parsing_parser_trees_BlockTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_TemplateLiteralExpressionTree.java/[CN]/TemplateLiteralExpressionTree/[FE]/operand	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ReturnStatementTree.java/[CN]/ReturnStatementTree/[FE]/expression	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_LiteralExpressionTree.java/[CN]/LiteralExpressionTree/[FE]/literalToken	com_google_javascript_jscomp_parsing_parser_Token.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForInStatementTree.java/[CN]/ForInStatementTree/[FE]/initializer	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForInStatementTree.java/[CN]/ForInStatementTree/[FE]/collection	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForInStatementTree.java/[CN]/ForInStatementTree/[FE]/body	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_BinaryOperatorTree.java/[CN]/BinaryOperatorTree/[FE]/left	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_BinaryOperatorTree.java/[CN]/BinaryOperatorTree/[FE]/operator	com_google_javascript_jscomp_parsing_parser_Token.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_BinaryOperatorTree.java/[CN]/BinaryOperatorTree/[FE]/right	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_MemberLookupExpressionTree.java/[CN]/MemberLookupExpressionTree/[FE]/operand	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_MemberLookupExpressionTree.java/[CN]/MemberLookupExpressionTree/[FE]/memberExpression	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_SwitchStatementTree.java/[CN]/SwitchStatementTree/[FE]/expression	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FinallyTree.java/[CN]/FinallyTree/[FE]/block	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ImportDeclarationTree.java/[CN]/ImportDeclarationTree/[FE]/defaultBindingIdentifier	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ImportDeclarationTree.java/[CN]/ImportDeclarationTree/[FE]/nameSpaceImportIdentifier	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ImportDeclarationTree.java/[CN]/ImportDeclarationTree/[FE]/moduleSpecifier	com_google_javascript_jscomp_parsing_parser_LiteralToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_GetAccessorTree.java/[CN]/GetAccessorTree/[FE]/propertyName	com_google_javascript_jscomp_parsing_parser_Token.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_GetAccessorTree.java/[CN]/GetAccessorTree/[FE]/body	com_google_javascript_jscomp_parsing_parser_trees_BlockTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_GetAccessorTree.java/[CN]/GetAccessorTree/[FE]/returnType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_IfStatementTree.java/[CN]/IfStatementTree/[FE]/condition	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_IfStatementTree.java/[CN]/IfStatementTree/[FE]/ifClause	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_IfStatementTree.java/[CN]/IfStatementTree/[FE]/elseClause	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_TypedParameterTree.java/[CN]/TypedParameterTree/[FE]/param	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_TypedParameterTree.java/[CN]/TypedParameterTree/[FE]/typeAnnotation	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_WithStatementTree.java/[CN]/WithStatementTree/[FE]/expression	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_WithStatementTree.java/[CN]/WithStatementTree/[FE]/body	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForStatementTree.java/[CN]/ForStatementTree/[FE]/initializer	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForStatementTree.java/[CN]/ForStatementTree/[FE]/condition	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForStatementTree.java/[CN]/ForStatementTree/[FE]/increment	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForStatementTree.java/[CN]/ForStatementTree/[FE]/body	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_WhileStatementTree.java/[CN]/WhileStatementTree/[FE]/condition	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_WhileStatementTree.java/[CN]/WhileStatementTree/[FE]/body	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_PropertyNameAssignmentTree.java/[CN]/PropertyNameAssignmentTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_Token.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_PropertyNameAssignmentTree.java/[CN]/PropertyNameAssignmentTree/[FE]/value	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ParameterizedTypeTree.java/[CN]/ParameterizedTypeTree/[FE]/typeName	com_google_javascript_jscomp_parsing_parser_trees_TypeNameTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_TypeAliasTree.java/[CN]/TypeAliasTree/[FE]/alias	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_TypeAliasTree.java/[CN]/TypeAliasTree/[FE]/original	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_AssignmentRestElementTree.java/[CN]/AssignmentRestElementTree/[FE]/assignmentTarget	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_MemberVariableTree.java/[CN]/MemberVariableTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_MemberVariableTree.java/[CN]/MemberVariableTree/[FE]/declaredType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertyMethodTree.java/[CN]/ComputedPropertyMethodTree/[FE]/property	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertyMethodTree.java/[CN]/ComputedPropertyMethodTree/[FE]/method	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ExpressionStatementTree.java/[CN]/ExpressionStatementTree/[FE]/expression	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertyMemberVariableTree.java/[CN]/ComputedPropertyMemberVariableTree/[FE]/property	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertyMemberVariableTree.java/[CN]/ComputedPropertyMemberVariableTree/[FE]/declaredType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ExportDeclarationTree.java/[CN]/ExportDeclarationTree/[FE]/declaration	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ExportDeclarationTree.java/[CN]/ExportDeclarationTree/[FE]/from	com_google_javascript_jscomp_parsing_parser_LiteralToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_DoWhileStatementTree.java/[CN]/DoWhileStatementTree/[FE]/body	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_DoWhileStatementTree.java/[CN]/DoWhileStatementTree/[FE]/condition	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_VariableDeclarationTree.java/[CN]/VariableDeclarationTree/[FE]/lvalue	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_VariableDeclarationTree.java/[CN]/VariableDeclarationTree/[FE]/declaredType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_VariableDeclarationTree.java/[CN]/VariableDeclarationTree/[FE]/initializer	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_CallSignatureTree.java/[CN]/CallSignatureTree/[FE]/generics	com_google_javascript_jscomp_parsing_parser_trees_GenericTypeListTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_CallSignatureTree.java/[CN]/CallSignatureTree/[FE]/formalParameterList	com_google_javascript_jscomp_parsing_parser_trees_FormalParameterListTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_CallSignatureTree.java/[CN]/CallSignatureTree/[FE]/returnType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/FunctionDeclarationTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/FunctionDeclarationTree/[FE]/generics	com_google_javascript_jscomp_parsing_parser_trees_GenericTypeListTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/FunctionDeclarationTree/[FE]/formalParameterList	com_google_javascript_jscomp_parsing_parser_trees_FormalParameterListTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/FunctionDeclarationTree/[FE]/returnType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/FunctionDeclarationTree/[FE]/functionBody	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/Builder/[FE]/name	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/Builder/[FE]/generics	com_google_javascript_jscomp_parsing_parser_trees_GenericTypeListTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/Builder/[FE]/formalParameterList	com_google_javascript_jscomp_parsing_parser_trees_FormalParameterListTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/Builder/[FE]/returnType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/Builder/[FE]/functionBody	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_FunctionDeclarationTree.java/[CN]/Builder/[FE]/location	com_google_javascript_jscomp_parsing_parser_util_SourceRange.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForOfStatementTree.java/[CN]/ForOfStatementTree/[FE]/initializer	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForOfStatementTree.java/[CN]/ForOfStatementTree/[FE]/collection	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ForOfStatementTree.java/[CN]/ForOfStatementTree/[FE]/body	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ExportSpecifierTree.java/[CN]/ExportSpecifierTree/[FE]/importedName	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ExportSpecifierTree.java/[CN]/ExportSpecifierTree/[FE]/destinationName	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_NewExpressionTree.java/[CN]/NewExpressionTree/[FE]/operand	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_NewExpressionTree.java/[CN]/NewExpressionTree/[FE]/arguments	com_google_javascript_jscomp_parsing_parser_trees_ArgumentListTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ThrowStatementTree.java/[CN]/ThrowStatementTree/[FE]/value	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_UnaryExpressionTree.java/[CN]/UnaryExpressionTree/[FE]/operator	com_google_javascript_jscomp_parsing_parser_Token.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_UnaryExpressionTree.java/[CN]/UnaryExpressionTree/[FE]/operand	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertyGetterTree.java/[CN]/ComputedPropertyGetterTree/[FE]/property	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertyGetterTree.java/[CN]/ComputedPropertyGetterTree/[FE]/returnType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertyGetterTree.java/[CN]/ComputedPropertyGetterTree/[FE]/body	com_google_javascript_jscomp_parsing_parser_trees_BlockTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_SpreadExpressionTree.java/[CN]/SpreadExpressionTree/[FE]/expression	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ParenExpressionTree.java/[CN]/ParenExpressionTree/[FE]/expression	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertyDefinitionTree.java/[CN]/ComputedPropertyDefinitionTree/[FE]/property	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertyDefinitionTree.java/[CN]/ComputedPropertyDefinitionTree/[FE]/value	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_BreakStatementTree.java/[CN]/BreakStatementTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_IndexSignatureTree.java/[CN]/IndexSignatureTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_IndexSignatureTree.java/[CN]/IndexSignatureTree/[FE]/declaredType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_LabelledStatementTree.java/[CN]/LabelledStatementTree/[FE]/name	com_google_javascript_jscomp_parsing_parser_IdentifierToken.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_LabelledStatementTree.java/[CN]/LabelledStatementTree/[FE]/statement	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComprehensionForTree.java/[CN]/ComprehensionForTree/[FE]/initializer	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComprehensionForTree.java/[CN]/ComprehensionForTree/[FE]/collection	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ArrayTypeTree.java/[CN]/ArrayTypeTree/[FE]/elementType	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
com_google_javascript_jscomp_parsing_parser_trees_ComputedPropertySetterTree.java/[CN]/ComputedPropertySetterTree/[FE]/property	com_google_javascript_jscomp_parsing_parser_trees_ParseTree.java/[CN]/
